path,label
/Polyp/GT2015104-1-400-001.png,4
/Low-grade IN/GT1815563-2-400-001.png,2
/High-grade IN/GT2016887-2-400-001.png,1
/Polyp/GTXC2110529-3-400-010.png,4
/Polyp/GTXC2110163-1-400-003.png,4
/Adenocarcinoma/GTxc2012996-3-400-007.png,0
/Adenocarcinoma/GTXC2110185-1-400-003.png,0
/Adenocarcinoma/GTxc2013512-1-400-018.png,0
/High-grade IN/GTDC2102641-1-400-001.png,1
/Low-grade IN/GTxc2013458-2-400-001.png,2
/Polyp/GT2014789-1-400-001.png,4
/Low-grade IN/GT2012275-1-400-002.png,2
/Polyp/GTXC2110215-1-400-004.png,4
/Adenocarcinoma/GTxc2014144-3-400-001.png,0
/Low-grade IN/GTxc2013942-2-400-002.png,2
/Normal/GTxc2012827-2-400-002.png,3
/Low-grade IN/GTxc2012467-1-400-003.png,2
/Adenocarcinoma/GTXC2015401-1-400-002.png,0
/Polyp/GT2014789-1-400-002.png,4
/Low-grade IN/GTXC2015383-3-400-003.png,2
/Adenocarcinoma/GT2016885-3-400-003.png,0
/Normal/GTDC2100276-1-400-001.png,3
/Low-grade IN/GTXC2014192-2-400-003.png,2
/Adenocarcinoma/GTdc2102643-1-400-001.png,0
/Low-grade IN/GTXC2015383-4-400-003.png,2
/Polyp/GTXC2013066-1-400-005.png,4
/Polyp/GTXC2110491-1-400-007.png,4
/Polyp/GTxc2014077-1-400-007.png,4
/Adenocarcinoma/GTxc2012888-1-400-010.png,0
/Polyp/GTXC2014139-3-400-003.png,4
/Low-grade IN/GT2012156-1-400-005.png,2
/Low-grade IN/GT2016795-1-400-002.png,2
/Polyp/GTxc2013405-2-400-001.png,4
/Polyp/GT2012358-1-400-005.png,4
/Adenocarcinoma/GTxc2013512-1-400-024.png,0
/Adenocarcinoma/GTxc2012996-2-400-006.png,0
/Adenocarcinoma/GT2015023-1-400-001.png,0
/Adenocarcinoma/GTxc2013512-2-400-010.png,0
/Adenocarcinoma/GT2001849-1-400-012.png,0
/Low-grade IN/GTxc2014080-2-400-004.png,2
/Adenocarcinoma/GTXC2014153-3-400-003.png,0
/Adenocarcinoma/GTxc2013010-1-400-002.png,0
/Adenocarcinoma/GTXC2102280-1-400-006.png,0
/Low-grade IN/GT2012400-1-400-005.png,2
/Adenocarcinoma/GT2014662-2-400-001.png,0
/Adenocarcinoma/GTxc2012946-2-400-002.png,0
/Low-grade IN/GTxc2013490-1-400-003.png,2
/Low-grade IN/GTxc2012508-2-400-001.png,2
/Adenocarcinoma/GTxc2013496-2-400-005.png,0
/High-grade IN/GTxc2013501-3-400-005.png,1
/Low-grade IN/GTxc2012984-1-400-003.png,2
/Polyp/GTXC2100773-2-400-001.png,4
/Adenocarcinoma/GTxc2012996-3-400-006.png,0
/Polyp/GTXC2110163-1-400-001.png,4
/Adenocarcinoma/GTxc2013965-1-400-003.png,0
/Adenocarcinoma/GT2014662-3-400-006.png,0
/Polyp/GT2100117-2-400-003.png,4
/Low-grade IN/GT2016846-1-400-002.png,2
/Polyp/GTXC2100772-1-400-005.png,4
/Low-grade IN/GT2012149-2-400-004.png,2
/Adenocarcinoma/GTXC2012151-2-400-001.png,0
/Polyp/GTXC2100798-1-400-004.png,4
/Low-grade IN/GTxc2012982-1-400-005.png,2
/Low-grade IN/GTxc2110131-1-400-002.png,2
/Polyp/GTXC2014139-3-400-004.png,4
/Polyp/GT2001818-1-400-002.png,4
/Low-grade IN/GTXC2014146-2-400-001.png,2
/Low-grade IN/GT2016783-1-400-001.png,2
/Polyp/GTXC2014139-2-400-004.png,4
/Adenocarcinoma/GTXC2015344-2-400-007.png,0
/Low-grade IN/GTxc2014093-1-400-005.png,2
/Adenocarcinoma/GTxc2014065-2-400-008.png,0
/Adenocarcinoma/GTXC2013391-1-400-001.png,0
/Low-grade IN/GTxc2012829-1-400-005.png,2
/Low-grade IN/GTxc2013439-1-400-001.png,2
/Low-grade IN/GTxc2014132-1-400-004.png,2
/Low-grade IN/GTXC2015335-6-400-002.png,2
/Polyp/GT2017274-1-400-001.png,4
/Low-grade IN/GT2016811-2-400-001.png,2
/Polyp/GTXC2100763-1-400-008.png,4
/Adenocarcinoma/GTXC2015362-9-400-008.png,0
/Polyp/GTXC2110491-1-400-001.png,4
/Polyp/GTxc2012796-1-400-001.png,4
/Polyp/GTXC2110529-2-400-005.png,4
/Polyp/GTxc2014077-1-400-004.png,4
/Low-grade IN/GTxc2013393-1-400-001.png,2
/Adenocarcinoma/GTxc2013496-1-400-006.png,0
/Low-grade IN/GT2014751-1-400-001.png,2
/Adenocarcinoma/GTxc2012946-2-400-013.png,0
/Adenocarcinoma/GT2012324-1-400-006.png,0
/Low-grade IN/GT2014646-1-400-003.png,2
/Adenocarcinoma/GT2016781-1-400-001.png,0
/High-grade IN/GTXC2110135-3-400-002.png,1
/Polyp/GTXC2015335-7-400-001.png,4
/Polyp/GTxc2013391-1-400-002.png,4
/Low-grade IN/GTxc2110131-1-400-003.png,2
/Adenocarcinoma/GTxc2012822-1-400-003.png,0
/Adenocarcinoma/GT2012118-1-400-003.png,0
/Low-grade IN/GTxc2013490-1-400-001.png,2
/Polyp/GTxc2013935-1-400-002.png,4
/Adenocarcinoma/GTXC2014153-3-400-006.png,0
/Adenocarcinoma/GTXC2015371-1-400-006.png,0
/Low-grade IN/GT2017994-4-400-001.png,2
/High-grade IN/GT2014662-1-400-004.png,1
/Polyp/GTxc2013935-1-400-001.png,4
/Adenocarcinoma/GTXC2015344-2-400-006.png,0
/Adenocarcinoma/GTxc2012888-1-400-002.png,0
/Polyp/GTXC2110529-3-400-007.png,4
/Polyp/GT2012154-2-400-002.png,4
/Adenocarcinoma/GTXC2015362-9-400-003.png,0
/Adenocarcinoma/GT2001838-1-400-001.png,0
/Low-grade IN/GTXC2015383-1-400-004.png,2
/Serrated adenoma/GTXC2015335-3-400-003.png,5
/High-grade IN/GT2012196-2-400-003.png,1
/Adenocarcinoma/GTXC2110185-1-400-005.png,0
/Low-grade IN/GTxc2014094-2-400-004.png,2
/Adenocarcinoma/GT2013132-1-400-002.png,0
/Adenocarcinoma/GTXC2013391-1-400-007.png,0
/Low-grade IN/GTXC2015383-4-400-004.png,2
/Low-grade IN/GTxc2012521-4-400-002.png,2
/Low-grade IN/GT2012275-1-400-003.png,2
/Low-grade IN/GT2012467-1-400-004.png,2
/Low-grade IN/GTXC2100149-1-400-001.png,2
/Low-grade IN/GT2017994-1-400-003.png,2
/Polyp/GTXC2100773-1-400-006.png,4
/Low-grade IN/GTXC2015362-4-400-002.png,2
/Polyp/GTxc2013935-1-400-004.png,4
/Polyp/GTXC2110491-4-400-006.png,4
/Serrated adenoma/GT2014783-1-400-002.png,5
/Serrated adenoma/GTxc2014069-2-400-002.png,5
/Low-grade IN/GTxc2012904-1-400-004.png,2
/Adenocarcinoma/GTXC2013386-1-400-011.png,0
/Low-grade IN/GTxc2012827-1-400-006.png,2
/Polyp/GTxc2014077-1-400-005.png,4
/Polyp/GTXC2015335-5-400-007.png,4
/Polyp/GTXC2110531-1-400-005.png,4
/Normal/GT2100256-1-400-002.png,3
/Adenocarcinoma/GT2016906-2-400-003.png,0
/Low-grade IN/GTXC2014139-5-400-003.png,2
/Polyp/GTXC2100798-1-400-002.png,4
/Adenocarcinoma/GTxc2013496-2-400-010.png,0
/Adenocarcinoma/GTxc2012996-1-400-007.png,0
/Low-grade IN/GTXC2100149-1-400-003.png,2
/Low-grade IN/GTxc2012796-1-400-001.png,2
/Adenocarcinoma/GTXC2015422-1-400-004.png,0
/Polyp/GTXC2100763-1-400-003.png,4
/Low-grade IN/GTXC2015335-6-400-004.png,2
/Low-grade IN/GTxc2013946-1-400-002.png,2
/Adenocarcinoma/GT2012353-1-400-003.png,0
/High-grade IN/GTxc2014131-2-400-001.png,1
/Serrated adenoma/GTXC2014129-4-400-004.png,5
/Low-grade IN/GTxc2012952-1-400-002.png,2
/Adenocarcinoma/GTXC2013391-1-400-009.png,0
/Adenocarcinoma/GTXC2015349-2-400-008.png,0
/Adenocarcinoma/GTxc2013965-1-400-004.png,0
/Adenocarcinoma/GTxc2014144-5-400-006.png,0
/Adenocarcinoma/GT2100120-3-400-006.png,0
/Adenocarcinoma/GTXC2015354-1-400-006.png,0
/Adenocarcinoma/GTxc2012990-1-400-007.png,0
/Adenocarcinoma/GT2012324-1-400-004.png,0
/Adenocarcinoma/GTXC2015422-1-400-008.png,0
/Polyp/GTXC2100773-1-400-001.png,4
/Low-grade IN/GTXC2015335-6-400-001.png,2
/Adenocarcinoma/GT2012118-1-400-002.png,0
/High-grade IN/GTXC2015371-1-400-004.png,1
/Adenocarcinoma/GT2014662-3-400-003.png,0
/Normal/GT2100093-1-400-001.png,3
/Low-grade IN/GTxc2014094-2-400-001.png,2
/Polyp/GTXC2110530-1-400-013.png,4
/Adenocarcinoma/GTxc2013451-1-400-002.png,0
/Adenocarcinoma/GTxc2014144-4-400-007.png,0
/Low-grade IN/GTxc2012481-1-400-002.png,2
/Polyp/GTxc2014134-1-400-001.png,4
/Normal/GT2012915-1-400-005.png,3
/Normal/GT2016907-1-400-005.png,3
/Adenocarcinoma/GTxc2013496-2-400-004.png,0
/Adenocarcinoma/GTXC2015362-9-400-006.png,0
/Adenocarcinoma/GT2100011-2-400-003.png,0
/Polyp/GTxc2014183-1-400-001.png,4
/Low-grade IN/GTXC2015425-1-400-004.png,2
/Adenocarcinoma/GT2012324-1-400-013.png,0
/Low-grade IN/GTXC2014194-1-400-004.png,2
/Low-grade IN/GTXC2012096-2-400-004.png,2
/Polyp/GTxc2014123-2-400-004.png,4
/Polyp/GTXC2013066-1-400-006.png,4
/Polyp/GT2012426-2-400-002.png,4
/Low-grade IN/GTXC2110195-1-400-002.png,2
/Adenocarcinoma/GTXC2013386-1-400-003.png,0
/Low-grade IN/GTXC2015417-1-400-001.png,2
/Adenocarcinoma/GTXC2014131-1-400-006.png,0
/High-grade IN/GTXC2014151-1-400-003.png,1
/Adenocarcinoma/GT2001849-1-400-009.png,0
/High-grade IN/GT2013111-2-400-001.png,1
/Low-grade IN/GTxc2012779-1-400-001.png,2
/Polyp/GTXC2015335-5-400-003.png,4
/Adenocarcinoma/GTxc2013965-1-400-007.png,0
/Adenocarcinoma/GT2016841-1-400-003.png,0
/Adenocarcinoma/GTxc2014144-5-400-007.png,0
/Low-grade IN/GTXC2013528-2-400-003.png,2
/Low-grade IN/GT2013128-2-400-001.png,2
/Low-grade IN/GT2012154-1-400-006.png,2
/Polyp/GTXC2110491-3-400-005.png,4
/Adenocarcinoma/GTxc2012996-2-400-005.png,0
/Adenocarcinoma/GT2016882-1-400-002.png,0
/Adenocarcinoma/GT2016848-1-400-003.png,0
/Adenocarcinoma/GTxc2012822-1-400-002.png,0
/Polyp/GTxc2013026-3-400-004.png,4
/Adenocarcinoma/GT2012329-1-400-013.png,0
/Adenocarcinoma/GTxc2013010-2-400-001.png,0
/Adenocarcinoma/GT2100011-2-400-005.png,0
/Normal/GT2012915-1-400-004.png,3
/Polyp/GTxc2012983-1-400-003.png,4
/Polyp/GT2014822-3-400-001.png,4
/Normal/GT2100093-4-400-001.png,3
/Polyp/GTXC2110572-1-400-002.png,4
/Adenocarcinoma/GTxc2014065-2-400-002.png,0
/Serrated adenoma/GTDC2102188-3-400-001.png,5
/Adenocarcinoma/GT2100120-3-400-005.png,0
/Normal/GT2100256-1-400-001.png,3
/Low-grade IN/GTxc2012827-1-400-001.png,2
/Polyp/GTXC2110570-1-400-005.png,4
/Low-grade IN/GTxc2012801-1-400-003.png,2
/Adenocarcinoma/GT2014665-2-400-004.png,0
/Low-grade IN/GTXC2015362-1-400-002.png,2
/Low-grade IN/GTXC2100184-1-400-002.png,2
/Polyp/GTXC2014139-1-400-001.png,4
/Adenocarcinoma/GT2012353-1-400-002.png,0
/Adenocarcinoma/GT2016841-1-400-004.png,0
/Adenocarcinoma/GTxc2014144-5-400-004.png,0
/Adenocarcinoma/GTXC2015426-1-400-004.png,0
/Adenocarcinoma/GT2014666-1-400-003.png,0
/Polyp/GT2012286-3-400-003.png,4
/Polyp/GTxc2014123-2-400-001.png,4
/Low-grade IN/GTxc2012796-1-400-002.png,2
/Low-grade IN/GTXC2014139-4-400-004.png,2
/Low-grade IN/GTxc2013458-2-400-002.png,2
/Adenocarcinoma/GTXC2015413-3-400-003.png,0
/Polyp/GTXC2014139-3-400-001.png,4
/Adenocarcinoma/GTxc2013962-1-400-003.png,0
/Serrated adenoma/GT2013145-1-400-001.png,5
/Low-grade IN/GTXC2014192-2-400-005.png,2
/Adenocarcinoma/GT2014666-1-400-006.png,0
/Adenocarcinoma/GT2100009-1-400-002.png,0
/Polyp/GT2012426-2-400-003.png,4
/Low-grade IN/GT2012246-1-400-004.png,2
/Adenocarcinoma/GTxc2012990-1-400-004.png,0
/Low-grade IN/GTXC2015417-1-400-003.png,2
/Adenocarcinoma/GT2012329-1-400-005.png,0
/Polyp/GT2012237-1-400-001.png,4
/High-grade IN/GT2012508-1-400-003.png,1
/High-grade IN/GTxc2012508-1-400-002.png,1
/Adenocarcinoma/GTXC2015344-2-400-003.png,0
/Low-grade IN/GTxc2013486-1-400-005.png,2
/Adenocarcinoma/GT2012324-1-400-001.png,0
/Low-grade IN/GTxc2013392-1-400-001.png,2
/Polyp/GTXC2110491-1-400-010.png,4
/Polyp/GTXC2100474-1-400-003.png,4
/Serrated adenoma/GTXC2014129-3-400-001.png,5
/Adenocarcinoma/GT2012165-1-400-004.png,0
/Adenocarcinoma/GT2012165-1-400-005.png,0
/Adenocarcinoma/GTXC2015371-1-400-003.png,0
/Polyp/GT2012426-2-400-004.png,4
/Adenocarcinoma/GT2016906-1-400-005.png,0
/Low-grade IN/GTXC2014139-4-400-002.png,2
/Adenocarcinoma/GT2012329-1-400-014.png,0
/Polyp/GT2016798-1-400-001.png,4
/Normal/GTXC2012096-4-400-002.png,3
/Serrated adenoma/GT2014783-1-400-003.png,5
/Low-grade IN/GTxc2012986-9-400-005.png,2
/Low-grade IN/GT2012175-1-400-004.png,2
/Adenocarcinoma/GTxc2012946-2-400-015.png,0
/Polyp/GTxc2013942-1-400-001.png,4
/Adenocarcinoma/GTxc2013496-1-400-003.png,0
/Polyp/GTXC2015335-5-400-004.png,4
/High-grade IN/GTXC2110540-1-400-001.png,1
/High-grade IN/GTXC2014151-1-400-004.png,1
/Low-grade IN/GTXC2015343-1-400-003.png,2
/Low-grade IN/GT2016757-1-400-001.png,2
/Adenocarcinoma/GTXC2012151-2-400-003.png,0
/Low-grade IN/GTXC2015383-2-400-003.png,2
/Adenocarcinoma/GT2014822-1-400-005.png,0
/High-grade IN/GT2016887-1-400-001.png,1
/Adenocarcinoma/GTxc2013496-4-400-001.png,0
/High-grade IN/GTxc2012788-1-400-001.png,1
/Polyp/GT2016854-1-400-001.png,4
/Polyp/GT2016795-2-400-001.png,4
/Low-grade IN/GTXC2014165-2-400-002.png,2
/Adenocarcinoma/GTXC2014153-3-400-004.png,0
/Adenocarcinoma/GT2001838-1-400-004.png,0
/Low-grade IN/GTxc2013501-1-400-002.png,2
/Serrated adenoma/GTDC2102188-2-400-004.png,5
/Adenocarcinoma/GTXC2110185-1-400-006.png,0
/Adenocarcinoma/GT2016893-1-400-006.png,0
/Adenocarcinoma/GTxc2012996-1-400-003.png,0
/Polyp/GTxc2014103-1-400-004.png,4
/Low-grade IN/GT2012149-2-400-005.png,2
/Low-grade IN/GT2012275-1-400-004.png,2
/Normal/GT2013112-3-400-001.png,3
/Normal/GTDC2100796-1-400-005.png,3
/High-grade IN/GTXC2110585-1-400-002.png,1
/Low-grade IN/GT2012212-1-400-001.png,2
/High-grade IN/GT2014699-1-400-002.png,1
/Adenocarcinoma/GT2100256-2-400-001.png,0
/High-grade IN/GTxc2014144-2-400-002.png,1
/Low-grade IN/GTXC2015407-1-400-004.png,2
/Adenocarcinoma/GTXC2015401-1-400-001.png,0
/High-grade IN/GTXC2110585-1-400-001.png,1
/Adenocarcinoma/GTxc2012888-1-400-014.png,0
/Adenocarcinoma/GTxc2013980-1-400-007.png,0
/Low-grade IN/GTxc2012921-1-400-006.png,2
/Adenocarcinoma/GT2016836-1-400-001.png,0
/Low-grade IN/GTxc2013486-1-400-001.png,2
/Adenocarcinoma/GT2012353-1-400-005.png,0
/Adenocarcinoma/GTxc2012990-1-400-001.png,0
/Serrated adenoma/GTXC2014129-2-400-001.png,5
/Adenocarcinoma/GT2016867-1-400-001.png,0
/Polyp/GT2015144-1-400-002.png,4
/Low-grade IN/GT2014757-1-400-002.png,2
/Serrated adenoma/GTXC2014151-2-400-005.png,5
/High-grade IN/GTxc2013501-3-400-006.png,1
/Serrated adenoma/GTXC2100732-1-400-008.png,5
/Adenocarcinoma/GTxc2013451-1-400-004.png,0
/Low-grade IN/GTXC2015383-1-400-003.png,2
/Low-grade IN/GT2012154-1-400-007.png,2
/Normal/GT2100256-2-400-001.png,3
/Low-grade IN/GTxc2013393-1-400-004.png,2
/Adenocarcinoma/GT2017150-1-400-001.png,0
/Low-grade IN/GTxc2110131-1-400-001.png,2
/Adenocarcinoma/GT2012219-1-400-003.png,0
/Low-grade IN/GTxc2014094-1-400-001.png,2
/Adenocarcinoma/GTxc2013512-1-400-003.png,0
/High-grade IN/GT2012196-2-400-002.png,1
/Low-grade IN/GTxc2013392-1-400-002.png,2
/Low-grade IN/GTXC2014153-2-400-002.png,2
/Adenocarcinoma/GTXC2015349-2-400-006.png,0
/Adenocarcinoma/GT2016885-1-400-005.png,0
/Adenocarcinoma/GTxc2013980-1-400-006.png,0
/Low-grade IN/GTxc2012960-1-400-002.png,2
/Adenocarcinoma/GTxc2013512-2-400-011.png,0
/Polyp/GTxc2102521-3-400-004.png,4
/High-grade IN/GTXC2012436-1-400-001.png,1
/Adenocarcinoma/GT2100009-1-400-003.png,0
/High-grade IN/GT2014662-1-400-002.png,1
/Polyp/GTxc2110164-1-400-001.png,4
/Adenocarcinoma/GTxc2012946-2-400-011.png,0
/Low-grade IN/GTXC2014153-2-400-001.png,2
/Adenocarcinoma/GTxc2012888-1-400-018.png,0
/Adenocarcinoma/GT2016827-1-400-002.png,0
/Adenocarcinoma/GT2100111-1-400-003.png,0
/High-grade IN/GT2012508-1-400-002.png,1
/Polyp/GTXC2014139-3-400-005.png,4
/Low-grade IN/GTXC2014194-1-400-005.png,2
/High-grade IN/GTXC2110585-1-400-007.png,1
/Adenocarcinoma/GTxc2013496-4-400-004.png,0
/Polyp/GTXC2012114-1-400-003.png,4
/Low-grade IN/GTxc2012949-1-400-001.png,2
/High-grade IN/GTXC2110128-2-400-001.png,1
/Low-grade IN/GTxc2014136-1-400-003.png,2
/Low-grade IN/GTXC2014139-5-400-004.png,2
/Adenocarcinoma/GT2100120-3-400-002.png,0
/Adenocarcinoma/GT2016841-2-400-004.png,0
/Low-grade IN/GTxc2012827-1-400-003.png,2
/Adenocarcinoma/GT2100276-1-400-001.png,0
/Adenocarcinoma/GTXC2015426-1-400-005.png,0
/Adenocarcinoma/GTxc2012990-1-400-006.png,0
/Low-grade IN/GTxc2013495-1-400-005.png,2
/High-grade IN/GTXC2015413-3-400-004.png,1
/Low-grade IN/GTXC2014146-2-400-004.png,2
/Low-grade IN/GTXC2100476-1-400-002.png,2
/Adenocarcinoma/GTxc2012962-1-400-002.png,0
/Polyp/GTXC2110572-1-400-007.png,4
/Adenocarcinoma/GT2100011-1-400-003.png,0
/Adenocarcinoma/GTxc2012888-1-400-019.png,0
/Low-grade IN/GT2013112-2-400-001.png,2
/Polyp/GTXC2110531-1-400-002.png,4
/Low-grade IN/GTXC2013528-2-400-002.png,2
/Low-grade IN/GTxc2014132-1-400-002.png,2
/Low-grade IN/GTxc2014132-1-400-001.png,2
/Adenocarcinoma/GT2016906-2-400-002.png,0
/Low-grade IN/GTxc2012529-1-400-002.png,2
/Serrated adenoma/GTXC2100732-1-400-007.png,5
/Adenocarcinoma/GTxc2014065-2-400-007.png,0
/High-grade IN/GTXC2015403-1-400-002.png,1
/Low-grade IN/GTxc2014030-1-400-003.png,2
/Polyp/GTXC2014134-1-400-002.png,4
/Low-grade IN/GT2016864-2-400-001.png,2
/Polyp/GTXC2110507-1-400-008.png,4
/Polyp/GTXC2110529-2-400-004.png,4
/Adenocarcinoma/GT2001838-1-400-003.png,0
/Low-grade IN/GT2016981-1-400-002.png,2
/Low-grade IN/GTXC2100708-1-400-001.png,2
/Low-grade IN/GTxc2012960-1-400-003.png,2
/Low-grade IN/GTxc2012982-1-400-010.png,2
/Low-grade IN/GT2012400-1-400-003.png,2
/Low-grade IN/GTxc2013458-2-400-003.png,2
/Adenocarcinoma/GTXC2110135-2-400-008.png,0
/Polyp/GT2012237-1-400-007.png,4
/Low-grade IN/GTxc2012796-1-400-003.png,2
/Low-grade IN/GTxc2012779-1-400-003.png,2
/Low-grade IN/GTXC2015383-2-400-001.png,2
/Normal/GT2100093-1-400-002.png,3
/Low-grade IN/GTXC2014146-2-400-003.png,2
/Adenocarcinoma/GT2012223-4-400-002.png,0
/Low-grade IN/GTXC2015383-2-400-002.png,2
/Adenocarcinoma/GTxc2014131-1-400-003.png,0
/Adenocarcinoma/GTxc2014131-1-400-001.png,0
/High-grade IN/GT2016846-3-400-001.png,1
/Adenocarcinoma/GT2012223-4-400-004.png,0
/Polyp/GT2100092-1-400-001.png,4
/Low-grade IN/GTxc2013393-1-400-002.png,2
/Polyp/GTXC2110531-1-400-001.png,4
/Low-grade IN/GTxc2014093-1-400-003.png,2
/Low-grade IN/GTxc2012481-1-400-001.png,2
/Adenocarcinoma/GT2013128-1-400-001.png,0
/Low-grade IN/GTXC2013528-2-400-001.png,2
/High-grade IN/GTxc2012788-1-400-002.png,1
/Low-grade IN/GTXC2014153-2-400-005.png,2
/Adenocarcinoma/GTXC2012151-2-400-008.png,0
/Low-grade IN/GTxc2012801-1-400-002.png,2
/Adenocarcinoma/GT2012353-1-400-008.png,0
/Low-grade IN/GTDC2101366-1-400-005.png,2
/Adenocarcinoma/GT2014818-1-400-001.png,0
/Adenocarcinoma/GTXC2014153-3-400-009.png,0
/Adenocarcinoma/GTxc2012436-2-400-002.png,0
/Adenocarcinoma/GTxc2013496-1-400-007.png,0
/Low-grade IN/GT2012246-1-400-003.png,2
/Low-grade IN/GTxc2014129-1-400-002.png,2
/Low-grade IN/GT2016905-1-400-001.png,2
/Low-grade IN/GTxc2013486-1-400-002.png,2
/Adenocarcinoma/GTxc2014144-4-400-001.png,0
/Polyp/GTXC2110570-1-400-006.png,4
/Normal/GT2100256-7-400-002.png,3
/Low-grade IN/GTxc2013439-1-400-003.png,2
/Adenocarcinoma/GT2016885-1-400-004.png,0
/Polyp/GTXC2100773-1-400-003.png,4
/Low-grade IN/GTxc2014093-1-400-001.png,2
/Adenocarcinoma/GTXC2014065-1-400-003.png,0
/Adenocarcinoma/GT2012508-3-400-004.png,0
/Adenocarcinoma/GTxc2013392-2-400-003.png,0
/Low-grade IN/GTXC2013520-1-400-005.png,2
/Serrated adenoma/GTXC2014129-3-400-004.png,5
/Adenocarcinoma/GTxc2110176-3-400-002.png,0
/Polyp/GTXC2110531-1-400-003.png,4
/Adenocarcinoma/GT2016885-2-400-001.png,0
/Low-grade IN/GTXC2014153-2-400-004.png,2
/High-grade IN/GTDC2100256-3-400-003.png,1
/Low-grade IN/GTxc2012930-1-400-001.png,2
/Adenocarcinoma/GTxc2012943-1-400-002.png,0
/Low-grade IN/GT2014665-1-400-001.png,2
/High-grade IN/GTXC2015403-1-400-001.png,1
/Polyp/GT2014361-1-400-001.png,4
/Polyp/GTxc2102521-3-400-006.png,4
/Adenocarcinoma/GT2016893-1-400-009.png,0
/Adenocarcinoma/GTxc2014144-3-400-005.png,0
/Adenocarcinoma/GTxc2013496-1-400-008.png,0
/Low-grade IN/GTXC2012096-2-400-002.png,2
/Adenocarcinoma/GT2017148-1-400-001.png,0
/Adenocarcinoma/GTxc2012481-3-400-003.png,0
/Adenocarcinoma/GTxc2013489-1-400-003.png,0
/Low-grade IN/GTXC2015362-3-400-002.png,2
/Adenocarcinoma/GTxc2014144-4-400-002.png,0
/Low-grade IN/GTxc2014030-1-400-001.png,2
/High-grade IN/GTxc2012779-4-400-002.png,1
/Polyp/GTXC2110503-1-400-006.png,4
/Adenocarcinoma/GT2012329-1-400-002.png,0
/Adenocarcinoma/GTXC2013386-1-400-001.png,0
/High-grade IN/GT2018006-1-400-004.png,1
/Polyp/GTXC2110529-3-400-008.png,4
/Adenocarcinoma/GTxc2012888-1-400-024.png,0
/Polyp/GT2016847-1-400-001.png,4
/High-grade IN/GTXC2014151-1-400-002.png,1
/Adenocarcinoma/GT2100276-1-400-002.png,0
/Polyp/GTXC2015335-2-400-002.png,4
/Adenocarcinoma/GTxc2013496-2-400-007.png,0
/Polyp/GT2012191-1-400-004.png,4
/Low-grade IN/GT2012197-2-400-001.png,2
/Polyp/GT2001817-1-400-001.png,4
/High-grade IN/GT2012508-1-400-004.png,1
/Polyp/GT2014677-1-400-001.png,4
/Adenocarcinoma/GT2016893-1-400-004.png,0
/Low-grade IN/GTxc2013393-1-400-005.png,2
/High-grade IN/GT2016846-3-400-002.png,1
/Polyp/GTxc2013996-1-400-002.png,4
/Serrated adenoma/GTxc2014069-2-400-003.png,5
/Polyp/GTXC2110491-1-400-004.png,4
/Adenocarcinoma/GT2012165-1-400-001.png,0
/Low-grade IN/GTXC2015335-6-400-003.png,2
/Polyp/GTXC2100474-1-400-005.png,4
/Adenocarcinoma/GTxc2012962-1-400-009.png,0
/Serrated adenoma/GTXC2100732-1-400-004.png,5
/Polyp/GTxc2012958-1-400-003.png,4
/Adenocarcinoma/GT2016885-1-400-002.png,0
/Polyp/GTxc2012789-1-400-003.png,4
/Adenocarcinoma/GTXC2013391-1-400-003.png,0
/Polyp/GTXC2110507-1-400-006.png,4
/Polyp/GT2012237-1-400-002.png,4
/Low-grade IN/GTxc2012839-4-400-004.png,2
/Polyp/GT2012237-1-400-006.png,4
/Serrated adenoma/GTXC2015335-3-400-001.png,5
/Low-grade IN/GT2012154-1-400-001.png,2
/High-grade IN/GTxc2013501-3-400-003.png,1
/Normal/GT2012915-1-400-002.png,3
/Adenocarcinoma/GTXC2012151-2-400-005.png,0
/Adenocarcinoma/GTXC2102280-1-400-008.png,0
/Adenocarcinoma/GTXC2110185-1-400-007.png,0
/Adenocarcinoma/GT2016893-1-400-005.png,0
/Adenocarcinoma/GTxc2014065-2-400-001.png,0
/Adenocarcinoma/GTxc2012888-1-400-013.png,0
/Adenocarcinoma/GT2016846-4-400-002.png,0
/Adenocarcinoma/GTXC2015422-1-400-007.png,0
/Low-grade IN/GTXC2014139-5-400-001.png,2
/Normal/GT2100256-1-400-004.png,3
/Adenocarcinoma/GTXC2015426-1-400-006.png,0
/High-grade IN/GTxc2013987-3-400-004.png,1
/Serrated adenoma/GTXC2015335-3-400-002.png,5
/Normal/GT2100093-4-400-003.png,3
/Polyp/GTXC2015335-1-400-005.png,4
/Adenocarcinoma/GTXC2013386-1-400-006.png,0
/Low-grade IN/GT2014736-1-400-001.png,2
/Low-grade IN/GT2012197-2-400-007.png,2
/High-grade IN/GT2012436-1-400-003.png,1
/Adenocarcinoma/GT2014744-1-400-003.png,0
/Adenocarcinoma/GT2014818-1-400-003.png,0
/Adenocarcinoma/GTxc2013496-2-400-001.png,0
/Low-grade IN/GT2012212-1-400-002.png,2
/Adenocarcinoma/GTXC2013391-1-400-004.png,0
/Polyp/GTxc2014103-1-400-002.png,4
/Low-grade IN/GTxc2013393-1-400-009.png,2
/Low-grade IN/GTxc2012829-1-400-007.png,2
/Adenocarcinoma/GT2012324-1-400-009.png,0
/Low-grade IN/GTXC2014165-1-400-005.png,2
